date,company,ticker,cusip,change,new_shares
2/23/2021,UNITY SOFTWARE INC,U,91332U101,273100.0,4339516.00
2/23/2021,FATE THERAPEUTICS INC,FATE,31189P102,132805.0,1346779.00
2/23/2021,TESLA INC,TSLA,88160R101,115373.0,3525023.00
2/23/2021,BEAM THERAPEUTICS INC,BEAM,07373V105,269377.0,827516.00
2/23/2021,10X GENOMICS INC-CLASS A,TXG,88025U109,34626.0,1808669.00
2/23/2021,TWITTER INC,TWTR,90184L102,893425.0,1867325.00
2/23/2021,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,73865.0,2800355.00
2/23/2021,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,9225137.219999999,149066762.57
