date,company,ticker,cusip,change,new_shares
2/19/2021,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,3794.0,434116.00
2/19/2021,PING AN HEALTHCARE AND TECHN,1833,BDRYVB3,26600.0,3057000.00
2/19/2021,PINDUODUO INC-ADR,PDD,722304102,2170.0,248290.00
2/19/2021,HDFC BANK LTD-ADR,HDB,40415F101,4844.0,554121.00
2/19/2021,DISCOVERY LTD,DSY,6177878,40306.0,4614478.00
2/19/2021,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,4200.0,453663.00
2/19/2021,VERISK ANALYTICS INC,VRSK,92345Y106,1344.0,154184.00
2/19/2021,BILL.COM HOLDINGS INC,BILL,090043100,1232.0,141403.00
2/19/2021,MARKETAXESS HOLDINGS INC,MKTX,57060D108,294.0,33624.00
2/19/2021,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,728.0,83395.00
