date,company,ticker,cusip,change,new_shares
3/5/2021,TESLA INC,TSLA,88160R101,27040.0,3566628.00
3/5/2021,SQUARE INC - A,SQ,852234103,13576.0,6196672.00
3/5/2021,ROKU INC,ROKU,77543R102,154733.0,3601814.00
3/5/2021,TELADOC HEALTH INC,TDOC,87918A105,176237.0,6411600.00
3/5/2021,BAIDU INC - SPON ADR,BIDU,056752108,6464.0,2952039.00
3/5/2021,ZILLOW GROUP INC - C,Z,98954M200,11792.0,5382736.00
3/5/2021,SHOPIFY INC - CLASS A,SHOP,82509L107,1360.0,611943.00
3/5/2021,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,4240.0,1934804.00
3/5/2021,EXACT SCIENCES CORP,EXAS,30063P105,10048.0,4588226.00
3/5/2021,TWILIO INC - A,TWLO,90138F102,3016.0,1378148.00
3/5/2021,UNITY SOFTWARE INC,U,91332U101,10576.0,4826939.00
3/5/2021,DOCUSIGN INC,DOCU,256163106,4584.0,2091924.00
3/5/2021,PAYPAL HOLDINGS INC,PYPL,70450Y103,3456.0,1577086.00
3/5/2021,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,24328.0,11096204.00
3/5/2021,KE HOLDINGS INC,BEKE,482497104,13088.0,5972585.00
3/5/2021,10X GENOMICS INC-CLASS A,TXG,88025U109,4248.0,1940161.00
3/5/2021,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,15888.0,7252909.00
3/5/2021,SEA LTD-ADR,SE,81141R100,2480.0,1132421.00
3/5/2021,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,481772.0,10251588.00
3/5/2021,TWITTER INC,TWTR,90184L102,7720.0,3523672.00
3/5/2021,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,5768.0,2641654.00
3/5/2021,SYNOPSYS INC,SNPS,871607107,1952.0,899897.00
3/5/2021,FATE THERAPEUTICS INC,FATE,31189P102,166946.0,1896449.00
3/5/2021,BEAM THERAPEUTICS INC,BEAM,07373V105,133902.0,2122659.00
3/5/2021,TERADYNE INC,TER,880770102,2400.0,1094364.00
3/5/2021,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,4008.0,1828837.00
3/5/2021,BERKELEY LIGHTS INC,BLI,084310101,326044.0,1665203.00
3/5/2021,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,120.0,54001.00
