date,company,ticker,cusip,change,new_shares
3/4/2021,NANO DIMENSION LTD - ADR,NNDM,63008G203,370425.0,7109171.00
3/4/2021,RAVEN INDUSTRIES INC,RAVN,754212108,35280.0,1206964.00
3/4/2021,ELBIT SYSTEMS LTD,ESLT,M3760D101,4464.0,273907.00
3/4/2021,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,78240.0,2676073.00
3/4/2021,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,15975.0,147859.00
3/4/2021,ANSYS INC,ANSS,03662Q105,3144.0,107634.00
3/4/2021,EXONE CO/THE,XONE,302104104,27168.0,929187.00
3/4/2021,XILINX INC,XLNX,983919101,7152.0,244925.00
3/4/2021,AUTODESK INC,ADSK,052769106,2232.0,76730.00
3/4/2021,ROCKWELL AUTOMATION INC,ROK,773903109,61130.0,65605.00
3/4/2021,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,42816.0,1464692.00
3/4/2021,ONE - CLASS A,AONE,G7000X105,41400.0,1415977.00
3/4/2021,AMAZON.COM INC,AMZN,023135106,1930.0,2887.00
3/4/2021,APPLE INC,AAPL,037833100,44546.0,33140.00
3/4/2021,SPLUNK INC,SPLK,848637104,603.0,1232.00
3/4/2021,FLIR SYSTEMS INC,FLIR,302445101,168.0,5636.00
3/4/2021,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,229878.0,8309914.00
3/4/2021,NETFLIX INC,NFLX,64110L106,9288.0,335753.00
3/4/2021,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,281596.0,6512163.00
3/4/2021,AGORA INC-ADR,API,00851L103,59022.0,2133760.00
3/4/2021,FASTLY INC - CLASS A,FSLY,31188V100,41364.0,1494804.00
3/4/2021,DRAFTKINGS INC - CL A,DKNG,26142R104,11657.0,1423103.00
3/4/2021,ADYEN NV-UNSPON ADR,ADYEY,00783V104,51651.0,1867029.00
3/4/2021,FACEBOOK INC-CLASS A,FB,30303M102,59397.0,318750.00
3/4/2021,ADOBE INC,ADBE,00724F101,4995.0,180439.00
3/4/2021,PINTEREST INC- CLASS A,PINS,72352L106,81326.0,1155892.00
3/4/2021,HUBSPOT INC,HUBS,443573100,4698.0,170179.00
3/4/2021,SNAP INC - A,SNAP,83304A106,81563.0,1352685.00
3/4/2021,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,16458.0,662630.00
3/4/2021,SKILLZ INC,SKLZ,83067L109,74491.0,2693237.00
3/4/2021,PELOTON INTERACTIVE INC-A,PTON,70614W100,19737.0,713703.00
3/4/2021,MERCADOLIBRE INC,MELI,58733R102,3200.0,48497.00
3/4/2021,ATLASSIAN CORP PLC-CLASS A,TEAM,G06242104,8235.0,297416.00
3/4/2021,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,9639.0,348394.00
3/4/2021,CLOUDFLARE INC - CLASS A,NET,18915M107,27189.0,982726.00
3/4/2021,OKTA INC,OKTA,679295105,6858.0,247873.00
3/4/2021,LENDINGCLUB CORP,LC,52603A208,169276.0,4283533.00
3/4/2021,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,419870.0,9320569.00
3/4/2021,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,34271.0,1730550.00
3/4/2021,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,391816.0,19799230.00
3/4/2021,CAREDX INC,CDNA,14167L103,89440.0,4519377.00
3/4/2021,INCYTE CORP,INCY,45337C102,59942.0,3028303.00
3/4/2021,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,16813.0,849719.00
3/4/2021,IONIS PHARMACEUTICALS INC,IONS,462222100,75465.0,3812694.00
3/4/2021,CASTLE BIOSCIENCES INC,CSTL,14843C105,52073.0,2631672.00
3/4/2021,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,69660.0,3519009.00
3/4/2021,SAREPTA THERAPEUTICS INC,SRPT,803607100,37324.0,1885035.00
3/4/2021,PERSONALIS INC,PSNL,71535D106,119282.0,6026960.00
3/4/2021,BRISTOL-MYERS SQUIBB CO,BMY,110122108,44806.0,2263016.00
3/4/2021,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,54825.0,2769884.00
3/4/2021,THERMO FISHER SCIENTIFIC INC,TMO,883556102,4816.0,242878.00
3/4/2021,CELLECTIS - ADR,CLLS,15117K103,106855.0,5397750.00
3/4/2021,PHREESIA INC,PHR,71944F106,34357.0,1734959.00
3/4/2021,GUARDANT HEALTH INC,GH,40131M109,14104.0,712518.00
3/4/2021,ABBVIE INC,ABBV,00287Y109,11094.0,560612.00
3/4/2021,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,152564.0,7707555.00
3/4/2021,1LIFE HEALTHCARE INC,ONEM,68269G107,22016.0,1112900.00
3/4/2021,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,31347.0,1583331.00
3/4/2021,908 DEVICES INC,MASS,65443P102,19436.0,982570.00
3/4/2021,ALPHABET INC-CL A,GOOGL,02079K305,18087.0,20021.00
3/4/2021,REPARE THERAPEUTICS INC,RPTX,760273102,2534.0,1294051.00
3/4/2021,SURFACE ONCOLOGY INC,SURF,86877M209,77529.0,3917929.00
3/4/2021,EVOGENE LTD,EVGN,M4119S104,81098.0,4098383.00
3/4/2021,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,67467.0,3408222.00
3/4/2021,ADYEN NV,ADYEN,BZ1HM42,1369.0,58379.00
3/4/2021,YEAHKA LTD,9923,BL58D39,266400.0,11673200.00
3/4/2021,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,362600.0,15608045.00
3/4/2021,MEITUAN-CLASS B,3690,BGJW376,51800.0,2315782.00
3/4/2021,Z HOLDINGS CORP,4689,6084848,336700.0,14532230.00
3/4/2021,WORKDAY INC-CLASS A,WDAY,98138H101,7659.0,329552.00
3/4/2021,INTUIT INC,INTU,461202103,4662.0,201354.00
3/4/2021,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,31487.0,1356236.00
3/4/2021,DISCOVERY LTD,DSY,6177878,128094.0,5520638.00
3/4/2021,SCHWAB (CHARLES) CORP,SCHW,808513105,16650.0,717737.00
3/4/2021,HDFC BANK LTD-ADR,HDB,40415F101,12802.0,551001.00
3/4/2021,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,9583.0,412236.00
3/4/2021,BASE INC,4477,BKRQ8Q2,11100.0,460000.00
3/4/2021,PING AN HEALTHCARE AND TECHN,1833,BDRYVB3,70300.0,3039900.00
3/4/2021,PINDUODUO INC-ADR,PDD,722304102,5735.0,246895.00
3/4/2021,BILL.COM HOLDINGS INC,BILL,090043100,3256.0,140611.00
3/4/2021,MARKETAXESS HOLDINGS INC,MKTX,57060D108,777.0,33435.00
3/4/2021,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,127700.0,262839.00
3/4/2021,VERISK ANALYTICS INC,VRSK,92345Y106,444.0,18543.00
