date,company,ticker,cusip,change,new_shares
3/5/2021,TESLA INC,TSLA,88160R101,69734.0,3566628.00
3/5/2021,ROKU INC,ROKU,77543R102,136230.0,3601814.00
3/5/2021,TELADOC HEALTH INC,TDOC,87918A105,55140.0,6411600.00
3/5/2021,ZILLOW GROUP INC - C,Z,98954M200,23627.0,5382736.00
3/5/2021,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,331922.0,10251588.00
3/5/2021,FATE THERAPEUTICS INC,FATE,31189P102,91266.0,1896449.00
3/5/2021,BEAM THERAPEUTICS INC,BEAM,07373V105,97997.0,2122659.00
3/5/2021,BERKELEY LIGHTS INC,BLI,084310101,270445.0,1665203.00
3/5/2021,WORKHORSE GROUP INC,WKHS,98138J206,304161.0,3910256.00
3/5/2021,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,175376.0,1695033.00
3/5/2021,VUZIX CORP,VUZI,92921W300,110349.0,1423368.00
3/5/2021,TRADE DESK INC/THE -CLASS A,TTD,88339J105,24221.0,161294.00
3/5/2021,ACCOLADE INC,ACCD,00437E102,110468.0,4985877.00
3/5/2021,SCHRODINGER INC,SDGR,80810D103,147663.0,2230496.00
3/5/2021,CODEXIS INC,CDXS,192005106,39506.0,5923172.00
3/5/2021,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,188536.0,4202608.00
3/5/2021,BUTTERFLY NETWORK INC,BFLY,124155102,96096.0,3809302.00
3/5/2021,SEER INC,SEER,81578P106,270057.0,270057.00
3/5/2021,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,20155.0,115162.00
