date,company,ticker,cusip,change,new_shares
2/22/2021,TESLA INC,TSLA,88160R101,183707.0,3409650.00
2/22/2021,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,89400.0,2726490.00
2/22/2021,PAYPAL HOLDINGS INC,PYPL,70450Y103,297491.0,2501841.00
2/22/2021,UNITY SOFTWARE INC,U,91332U101,160300.0,4066416.00
2/22/2021,10X GENOMICS INC-CLASS A,TXG,88025U109,61259.0,1774043.00
2/22/2021,FATE THERAPEUTICS INC,FATE,31189P102,34505.0,1213974.00
2/22/2021,TWITTER INC,TWTR,90184L102,973900.0,973900.00
2/22/2021,BEAM THERAPEUTICS INC,BEAM,07373V105,500.0,558139.00
