date,company,ticker,cusip,change,new_shares
2/22/2021,SURFACE ONCOLOGY INC,SURF,86877M209,125336.0,4069375.00
2/22/2021,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,3991.0,649446.00
2/22/2021,1LIFE HEALTHCARE INC,ONEM,68269G107,254.0,298948.00
2/22/2021,HIMS & HERS HEALTH INC,HIMS,433000106,440.0,519233.00
2/22/2021,ADYEN NV,ADYEN,BZ1HM42,1184.0,59896.00
2/22/2021,YEAHKA LTD,9923,BL58D39,204800.0,10553600.00
2/22/2021,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,313600.0,16009845.00
2/22/2021,MEITUAN-CLASS B,3690,BGJW376,44800.0,2373182.00
2/22/2021,Z HOLDINGS CORP,4689,6084848,291200.0,14905330.00
2/22/2021,WORKDAY INC-CLASS A,WDAY,98138H101,6624.0,338039.00
2/22/2021,INTUIT INC,INTU,461202103,4032.0,206520.00
2/22/2021,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,27232.0,1391090.00
2/22/2021,SCHWAB (CHARLES) CORP,SCHW,808513105,19328.0,987364.00
2/22/2021,BASE INC,4477,BKRQ8Q2,9600.0,472300.00
2/22/2021,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,8672.0,442788.00
2/22/2021,PING AN HEALTHCARE AND TECHN,1833,BDRYVB3,60800.0,3117800.00
2/22/2021,DISCOVERY LTD,DSY,6177878,271519.0,4885997.00
2/22/2021,PINDUODUO INC-ADR,PDD,722304102,4960.0,253250.00
2/22/2021,HDFC BANK LTD-ADR,HDB,40415F101,11072.0,565193.00
2/22/2021,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,9600.0,463263.00
2/22/2021,VERISK ANALYTICS INC,VRSK,92345Y106,3072.0,157256.00
2/22/2021,BILL.COM HOLDINGS INC,BILL,090043100,2816.0,144219.00
2/22/2021,MARKETAXESS HOLDINGS INC,MKTX,57060D108,672.0,34296.00
2/22/2021,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,1664.0,85059.00
