date,company,ticker,cusip,change,new_shares
2/24/2021,SAREPTA THERAPEUTICS INC,SRPT,803607100,46440.0,1780583.00
2/24/2021,THERMO FISHER SCIENTIFIC INC,TMO,883556102,54589.0,304859.00
2/24/2021,CODEXIS INC,CDXS,192005106,156540.0,5999655.00
2/24/2021,ALPHABET INC-CL A,GOOGL,02079K305,12080.0,64913.00
2/24/2021,CELLECTIS - ADR,CLLS,15117K103,150180.0,5756561.00
2/24/2021,GUARDANT HEALTH INC,GH,40131M109,19680.0,753846.00
2/24/2021,PHREESIA INC,PHR,71944F106,47880.0,1835489.00
2/24/2021,BUTTERFLY NETWORK INC,BFLY,124155102,76680.0,2939264.00
2/24/2021,ABBVIE INC,ABBV,00287Y109,15480.0,593120.00
2/24/2021,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,214440.0,8219918.00
2/24/2021,REPARE THERAPEUTICS INC,RPTX,760273102,6869.0,1281534.00
2/24/2021,SURFACE ONCOLOGY INC,SURF,86877M209,103167.0,3954161.00
2/24/2021,EVOGENE LTD,EVGN,M4119S104,114060.0,4370867.00
2/24/2021,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,95460.0,3658276.00
2/24/2021,ADYEN NV,ADYEN,BZ1HM42,333.0,58897.00
2/24/2021,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,88200.0,15745245.00
2/24/2021,MEITUAN-CLASS B,3690,BGJW376,12600.0,2335382.00
2/24/2021,Z HOLDINGS CORP,4689,6084848,81900.0,14659630.00
2/24/2021,WORKDAY INC-CLASS A,WDAY,98138H101,1863.0,332450.00
2/24/2021,INTUIT INC,INTU,461202103,1134.0,203118.00
2/24/2021,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,7659.0,1368145.00
2/24/2021,SCHWAB (CHARLES) CORP,SCHW,808513105,251069.0,971056.00
2/24/2021,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,21934.0,435471.00
2/24/2021,BASE INC,4477,BKRQ8Q2,2700.0,464200.00
2/24/2021,PING AN HEALTHCARE AND TECHN,1833,BDRYVB3,17100.0,3066500.00
2/24/2021,HDFC BANK LTD-ADR,HDB,40415F101,3114.0,555851.00
2/24/2021,PINDUODUO INC-ADR,PDD,722304102,1395.0,249065.00
2/24/2021,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,61124.0,324963.00
2/24/2021,BILL.COM HOLDINGS INC,BILL,090043100,792.0,141843.00
2/24/2021,MARKETAXESS HOLDINGS INC,MKTX,57060D108,189.0,33729.00
2/24/2021,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,468.0,83655.00
2/24/2021,VERISK ANALYTICS INC,VRSK,92345Y106,108.0,18711.00
