date,company,ticker,cusip,change,new_shares
3/1/2021,TESLA INC,TSLA,88160R101,66028.0,3557066.00
3/1/2021,SQUARE INC - A,SQ,852234103,109888.0,5919519.00
3/1/2021,ROKU INC,ROKU,77543R102,62084.0,3343149.00
3/1/2021,TELADOC HEALTH INC,TDOC,87918A105,215897.0,5756196.00
3/1/2021,BAIDU INC - SPON ADR,BIDU,056752108,59908.0,3227643.00
3/1/2021,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,52496.0,2825879.00
3/1/2021,ZILLOW GROUP INC - C,Z,98954M200,94248.0,5075768.00
3/1/2021,SHOPIFY INC - CLASS A,SHOP,82509L107,10812.0,584179.00
3/1/2021,PAYPAL HOLDINGS INC,PYPL,70450Y103,46036.0,2478823.00
3/1/2021,EXACT SCIENCES CORP,EXAS,30063P105,88021.0,4347615.00
3/1/2021,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,26248.0,1413429.00
3/1/2021,TWILIO INC - A,TWLO,90138F102,25704.0,1381918.00
3/1/2021,DOCUSIGN INC,DOCU,256163106,38964.0,2097654.00
3/1/2021,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,99008.0,5330503.00
3/1/2021,UNITY SOFTWARE INC,U,91332U101,81328.0,4379001.00
3/1/2021,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,206584.0,11126560.00
3/1/2021,KE HOLDINGS INC,BEKE,482497104,111384.0,5997780.00
3/1/2021,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,88876.0,4787268.00
3/1/2021,10X GENOMICS INC-CLASS A,TXG,88025U109,54603.0,1945471.00
3/1/2021,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,135048.0,7272769.00
3/1/2021,SEA LTD-ADR,SE,81141R100,21080.0,1135521.00
3/1/2021,TWITTER INC,TWTR,90184L102,65620.0,3533322.00
3/1/2021,PACCAR INC,PCAR,693718108,52972.0,2850996.00
3/1/2021,SYNOPSYS INC,SNPS,871607107,16796.0,902367.00
3/1/2021,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,145384.0,7828487.00
3/1/2021,TERADYNE INC,TER,880770102,20400.0,1097364.00
3/1/2021,BEAM THERAPEUTICS INC,BEAM,07373V105,26520.0,1427300.00
3/1/2021,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,34068.0,1833847.00
3/1/2021,FATE THERAPEUTICS INC,FATE,31189P102,25228.0,1359022.00
3/1/2021,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,18632.0,1002846.00
3/1/2021,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,14914357.36,50047660.12
3/1/2021,BERKELEY LIGHTS INC,BLI,084310101,102863.0,102863.00
