date,company,ticker,cusip,change,new_shares
2/26/2021,PURE STORAGE INC - CLASS A,PSTG,74624M102,5221.0,20365739.00
2/26/2021,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,250262.0,5231495.00
2/26/2021,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,62685.0,3175882.00
2/26/2021,PAGERDUTY INC,PD,69553P100,2053.0,7214454.00
2/26/2021,LENDINGTREE INC,TREE UW,52603B107,970.0,1169465.00
2/26/2021,2U INC,TWOU,90214J101,1803.0,7694663.00
2/26/2021,VERACYTE INC,VCYT,92337F107,1576.0,4624697.00
2/26/2021,REGENERON PHARMACEUTICALS,REGN,75886F107,1966.0,485735.00
2/26/2021,STRATASYS LTD,SSYS,M85548101,201400.0,6386427.00
2/26/2021,HUYA INC-ADR,HUYA,44852D108,4300.0,6571487.00
2/26/2021,PINTEREST INC- CLASS A,PINS,72352L106,36802.0,27614.00
2/26/2021,SNAP INC - A,SNAP,83304A106,45223.0,36685.00
2/26/2021,NVIDIA CORP,NVDA,67066G104,589.0,166581.00
2/26/2021,NANO DIMENSION LTD - ADR,NNDM,63008G203,6021.0,7265074.00
2/26/2021,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,4968.0,151099.00
2/26/2021,FLIR SYSTEMS INC,FLIR,302445101,133941.0,495625.00
2/26/2021,AMAZON.COM INC,AMZN,023135106,90.0,5813.00
2/26/2021,APPLE INC,AAPL,037833100,16240.0,63190.00
2/26/2021,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,8513.0,8539843.00
2/26/2021,NETFLIX INC,NFLX,64110L106,380.0,381643.00
2/26/2021,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,23087.0,6655589.00
2/26/2021,FACEBOOK INC-CLASS A,FB,30303M102,2300.0,567492.00
2/26/2021,AGORA INC-ADR,API,00851L103,2319.0,2326729.00
2/26/2021,TRADE DESK INC/THE -CLASS A,TTD,88339J105,140.0,140848.00
2/26/2021,FASTLY INC - CLASS A,FSLY,31188V100,1531.0,1536167.00
2/26/2021,HUBSPOT INC,HUBS,443573100,174.0,174877.00
2/26/2021,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1913.0,1918680.00
2/26/2021,PELOTON INTERACTIVE INC-A,PTON,70614W100,731.0,733471.00
2/26/2021,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,5629.0,680963.00
2/26/2021,ADOBE INC,ADBE,00724F101,185.0,185434.00
2/26/2021,MERCADOLIBRE INC,MELI,58733R102,7181.0,49847.00
2/26/2021,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,357.0,358033.00
2/26/2021,CLOUDFLARE INC - CLASS A,NET,18915M107,1007.0,1009915.00
2/26/2021,ATLASSIAN CORP PLC-CLASS A,TEAM,G06242104,305.0,305651.00
2/26/2021,OKTA INC,OKTA,679295105,254.0,254731.00
2/26/2021,SKILLZ INC,SKLZ,83067L109,1793.0,1798974.00
2/26/2021,LENDINGCLUB CORP,LC,52603A208,11268.0,4424074.00
2/26/2021,SALESFORCE.COM INC,CRM,79466L302,3446.0,3446.00
2/26/2021,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,162926.0,10745924.00
2/26/2021,BRISTOL-MYERS SQUIBB CO,BMY,110122108,224437.0,2851552.00
2/26/2021,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,14036.0,3562816.00
2/26/2021,ADYEN NV,ADYEN,BZ1HM42,222.0,58564.00
2/26/2021,YEAHKA LTD,9923,BL58D39,43200.0,11709200.00
2/26/2021,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,58800.0,15657045.00
2/26/2021,MEITUAN-CLASS B,3690,BGJW376,8400.0,2322782.00
2/26/2021,Z HOLDINGS CORP,4689,6084848,54600.0,14577730.00
2/26/2021,WORKDAY INC-CLASS A,WDAY,98138H101,1242.0,330587.00
2/26/2021,INTUIT INC,INTU,461202103,756.0,201984.00
2/26/2021,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,5106.0,1360486.00
2/26/2021,DISCOVERY LTD,DSY,6177878,20772.0,5537937.00
2/26/2021,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,1554.0,413537.00
2/26/2021,BASE INC,4477,BKRQ8Q2,1800.0,461500.00
2/26/2021,PING AN HEALTHCARE AND TECHN,1833,BDRYVB3,11400.0,3049400.00
2/26/2021,SCHWAB (CHARLES) CORP,SCHW,808513105,2700.0,719987.00
2/26/2021,HDFC BANK LTD-ADR,HDB,40415F101,2076.0,552737.00
2/26/2021,PINDUODUO INC-ADR,PDD,722304102,930.0,247670.00
2/26/2021,BILL.COM HOLDINGS INC,BILL,090043100,528.0,141051.00
2/26/2021,MARKETAXESS HOLDINGS INC,MKTX,57060D108,126.0,33540.00
2/26/2021,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,1200.0,263839.00
2/26/2021,VERISK ANALYTICS INC,VRSK,92345Y106,72.0,18603.00
