date,company,ticker,cusip,change,new_shares
3/1/2021,TESLA INC,TSLA,88160R101,64914.0,3557066.00
3/1/2021,SQUARE INC - A,SQ,852234103,101119.0,5919519.00
3/1/2021,ROKU INC,ROKU,77543R102,61335.0,3343149.00
3/1/2021,TELADOC HEALTH INC,TDOC,87918A105,323519.0,5756196.00
3/1/2021,BAIDU INC - SPON ADR,BIDU,056752108,59248.0,3227643.00
3/1/2021,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,51522.0,2825879.00
3/1/2021,ZILLOW GROUP INC - C,Z,98954M200,88200.0,5075768.00
3/1/2021,SHOPIFY INC - CLASS A,SHOP,82509L107,10121.0,584179.00
3/1/2021,PAYPAL HOLDINGS INC,PYPL,70450Y103,63208.0,2478823.00
3/1/2021,EXACT SCIENCES CORP,EXAS,30063P105,110329.0,4347615.00
3/1/2021,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,25825.0,1413429.00
3/1/2021,TWILIO INC - A,TWLO,90138F102,24155.0,1381918.00
3/1/2021,DOCUSIGN INC,DOCU,256163106,36890.0,2097654.00
3/1/2021,UNITY SOFTWARE INC,U,91332U101,80137.0,4379001.00
3/1/2021,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,252968.0,11126560.00
3/1/2021,KE HOLDINGS INC,BEKE,482497104,106257.0,5997780.00
3/1/2021,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,87674.0,4787268.00
3/1/2021,10X GENOMICS INC-CLASS A,TXG,88025U109,60765.0,1945471.00
3/1/2021,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,135048.0,7272769.00
3/1/2021,SEA LTD-ADR,SE,81141R100,18245.0,1135521.00
3/1/2021,TWITTER INC,TWTR,90184L102,62374.0,3533322.00
3/1/2021,PACCAR INC,PCAR,693718108,52972.0,2850996.00
3/1/2021,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,21684.0,2781429.00
3/1/2021,SYNOPSYS INC,SNPS,871607107,16485.0,902367.00
3/1/2021,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,140504.0,7828487.00
3/1/2021,TERADYNE INC,TER,880770102,20400.0,1097364.00
3/1/2021,BEAM THERAPEUTICS INC,BEAM,07373V105,37375.0,1427300.00
3/1/2021,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,42115.0,1833847.00
3/1/2021,FATE THERAPEUTICS INC,FATE,31189P102,48095.0,1359022.00
3/1/2021,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,16455.0,1002846.00
3/1/2021,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,17868736.650000006,50047660.12
3/1/2021,BERKELEY LIGHTS INC,BLI,084310101,266727.0,102863.00
3/1/2021,JD.COM INC-ADR,JD,47215P106,3628.0,1824397.00
3/1/2021,ONE - CLASS A,AONE,G7000X105,115889.0,458485.00
3/1/2021,SPLUNK INC,SPLK,848637104,1166.0,1256.00
3/1/2021,DRAFTKINGS INC - CL A,DKNG,26142R104,170938.0,1461011.00
3/1/2021,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,11466.0,1987028.00
3/1/2021,CAREDX INC,CDNA,14167L103,27027.0,4683677.00
3/1/2021,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,118404.0,20518914.00
3/1/2021,INCYTE CORP,INCY,45337C102,18109.0,3138404.00
3/1/2021,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,4641.0,804028.00
3/1/2021,CASTLE BIOSCIENCES INC,CSTL,14843C105,15743.0,2727341.00
3/1/2021,ACCOLADE INC,ACCD,00437E102,27170.0,4707181.00
3/1/2021,IONIS PHARMACEUTICALS INC,IONS,462222100,22802.0,3951260.00
3/1/2021,SCHRODINGER INC,SDGR,80810D103,9841.0,1704247.00
3/1/2021,SAREPTA THERAPEUTICS INC,SRPT,803607100,105471.0,1839614.00
3/1/2021,CODEXIS INC,CDXS,192005106,33917.0,5877032.00
3/1/2021,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,35039.0,2346432.00
3/1/2021,THERMO FISHER SCIENTIFIC INC,TMO,883556102,1456.0,251726.00
3/1/2021,PHREESIA INC,PHR,71944F106,10387.0,1797996.00
3/1/2021,GUARDANT HEALTH INC,GH,40131M109,4264.0,738430.00
3/1/2021,ALPHABET INC-CL A,GOOGL,02079K305,299.0,53132.00
3/1/2021,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,19227.0,3330162.00
3/1/2021,ABBVIE INC,ABBV,00287Y109,3354.0,580994.00
3/1/2021,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,9477.0,1640922.00
3/1/2021,BUTTERFLY NETWORK INC,BFLY,124155102,16627.0,2879211.00
3/1/2021,908 DEVICES INC,MASS,65443P102,4498.0,778446.00
3/1/2021,REPARE THERAPEUTICS INC,RPTX,760273102,11070.0,1285735.00
3/1/2021,SURFACE ONCOLOGY INC,SURF,86877M209,59677.0,3910671.00
3/1/2021,1LIFE HEALTHCARE INC,ONEM,68269G107,3042.0,525947.00
3/1/2021,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,90.0,83277.00
