date,company,ticker,cusip,change,new_shares
3/3/2021,TELADOC HEALTH INC,TDOC,87918A105,188481.0,5979261.00
3/3/2021,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,123479.0,1801021.00
3/3/2021,EXACT SCIENCES CORP,EXAS,30063P105,33111.0,4598274.00
3/3/2021,UNITY SOFTWARE INC,U,91332U101,113610.0,4518923.00
3/3/2021,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,1937189.0,9812712.00
3/3/2021,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,120551494.24,194781223.94
3/3/2021,BEAM THERAPEUTICS INC,BEAM,07373V105,317142.0,1833673.00
3/3/2021,FATE THERAPEUTICS INC,FATE,31189P102,139604.0,1506788.00
3/3/2021,BERKELEY LIGHTS INC,BLI,084310101,303320.0,561168.00
