date,company,ticker,cusip,change,new_shares
2/23/2021,IONIS PHARMACEUTICALS INC,IONS,462222100,45604.0,4079302.00
2/23/2021,PERSONALIS INC,PSNL,71535D106,101052.0,6528644.00
2/23/2021,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,59004.0,3811929.00
2/23/2021,SCHRODINGER INC,SDGR,80810D103,19656.0,1759455.00
2/23/2021,BRISTOL-MYERS SQUIBB CO,BMY,110122108,33098.0,2961030.00
2/23/2021,BERKELEY LIGHTS INC,BLI,084310101,28688.0,2564439.00
2/23/2021,SAREPTA THERAPEUTICS INC,SRPT,803607100,20124.0,1800707.00
2/23/2021,THERMO FISHER SCIENTIFIC INC,TMO,883556102,3422.0,308281.00
2/23/2021,ALPHABET INC-CL A,GOOGL,02079K305,728.0,65641.00
2/23/2021,CODEXIS INC,CDXS,192005106,67798.0,6067453.00
2/23/2021,CELLECTIS - ADR,CLLS,15117K103,90504.0,5847065.00
2/23/2021,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,24362.0,2179358.00
2/23/2021,PHREESIA INC,PHR,71944F106,20748.0,1856237.00
2/23/2021,GUARDANT HEALTH INC,GH,40131M109,8528.0,762374.00
2/23/2021,ABBVIE INC,ABBV,00287Y109,6708.0,599828.00
2/23/2021,BUTTERFLY NETWORK INC,BFLY,124155102,33228.0,2972492.00
2/23/2021,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,129204.0,8349122.00
2/23/2021,REPARE THERAPEUTICS INC,RPTX,760273102,474.0,1282008.00
2/23/2021,SURFACE ONCOLOGY INC,SURF,86877M209,44694.0,3998855.00
2/23/2021,EVOGENE LTD,EVGN,M4119S104,68724.0,4439591.00
2/23/2021,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,57528.0,3715804.00
2/23/2021,1LIFE HEALTHCARE INC,ONEM,68269G107,3276.0,293741.00
2/23/2021,HIMS & HERS HEALTH INC,HIMS,433000106,176557.0,176557.00
2/23/2021,ADYEN NV,ADYEN,BZ1HM42,1184.0,60081.00
2/23/2021,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,313600.0,16058845.00
2/23/2021,YEAHKA LTD,9923,BL58D39,204800.0,10585600.00
2/23/2021,MEITUAN-CLASS B,3690,BGJW376,44800.0,2380182.00
2/23/2021,Z HOLDINGS CORP,4689,6084848,291200.0,14950830.00
2/23/2021,WORKDAY INC-CLASS A,WDAY,98138H101,6624.0,339074.00
2/23/2021,INTUIT INC,INTU,461202103,4032.0,207150.00
2/23/2021,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,27200.0,1395345.00
2/23/2021,SCHWAB (CHARLES) CORP,SCHW,808513105,19328.0,990384.00
2/23/2021,BASE INC,4477,BKRQ8Q2,9600.0,473800.00
2/23/2021,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,8672.0,444143.00
2/23/2021,PING AN HEALTHCARE AND TECHN,1833,BDRYVB3,60800.0,3127300.00
2/23/2021,PINDUODUO INC-ADR,PDD,722304102,4960.0,254025.00
2/23/2021,HDFC BANK LTD-ADR,HDB,40415F101,11072.0,566923.00
2/23/2021,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,139800.0,464763.00
2/23/2021,VERISK ANALYTICS INC,VRSK,92345Y106,139025.0,157736.00
2/23/2021,BILL.COM HOLDINGS INC,BILL,090043100,2816.0,144659.00
2/23/2021,MARKETAXESS HOLDINGS INC,MKTX,57060D108,672.0,34401.00
2/23/2021,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,1664.0,85319.00
