date,company,ticker,cusip,change,new_shares
2/24/2021,SQUARE INC - A,SQ,852234103,759302.0,5652445.00
2/24/2021,10X GENOMICS INC-CLASS A,TXG,88025U109,5126.0,1826119.00
2/24/2021,BEAM THERAPEUTICS INC,BEAM,07373V105,170036.0,1019262.00
2/24/2021,WORKHORSE GROUP INC,WKHS,98138J206,633365.0,3244517.00
2/24/2021,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,71549.0,2327642.00
2/24/2021,VUZIX CORP,VUZI,92921W300,302060.0,792935.00
2/24/2021,ONE - CLASS A,AONE,G7000X105,208917.0,208917.00
2/24/2021,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,5182.0,6199375.00
2/24/2021,FACEBOOK INC-CLASS A,FB,30303M102,14930.0,650876.00
2/24/2021,ACCOLADE INC,ACCD,00437E102,10074.0,4670468.00
2/24/2021,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,155316.0,3025269.00
2/24/2021,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,282630.0,1433041.00
2/24/2021,908 DEVICES INC,MASS,65443P102,1605.0,682396.00
2/24/2021,DISCOVERY LTD,DSY,6177878,208646.0,5497697.00
