date,company,ticker,cusip,change,new_shares
2/16/2021,TESLA INC,TSLA,88160R101,32292.0,2998298.00
2/16/2021,ROKU INC,ROKU,77543R102,44109.0,4092845.00
2/16/2021,SQUARE INC - A,SQ,852234103,56511.0,5241960.00
2/16/2021,TELADOC HEALTH INC,TDOC,87918A105,53274.0,4943967.00
2/16/2021,ZILLOW GROUP INC - C,Z,98954M200,55653.0,5163857.00
2/16/2021,BAIDU INC - SPON ADR,BIDU,056752108,32214.0,2988063.00
2/16/2021,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,27807.0,2581436.00
2/16/2021,SHOPIFY INC - CLASS A,SHOP,82509L107,5304.0,492875.00
2/16/2021,PAYPAL HOLDINGS INC,PYPL,70450Y103,23244.0,2157862.00
2/16/2021,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,69927.0,6487602.00
2/16/2021,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,15054.0,1396445.00
2/16/2021,TWILIO INC - A,TWLO,90138F102,15717.0,1457505.00
2/16/2021,EXACT SCIENCES CORP,EXAS,30063P105,39975.0,3706408.00
2/16/2021,DOCUSIGN INC,DOCU,256163106,22347.0,2072430.00
2/16/2021,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,118482.0,10992978.00
2/16/2021,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,38610.0,3581423.00
2/16/2021,UNITY SOFTWARE INC,U,91332U101,39156.0,3632022.00
2/16/2021,KE HOLDINGS INC,BEKE,482497104,63882.0,5925673.00
2/16/2021,SEA LTD-ADR,SE,81141R100,14820.0,1374101.00
2/16/2021,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,117133.0,4578435.00
2/16/2021,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,35646.0,3306421.00
2/16/2021,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,117623.0,6844028.00
2/16/2021,10X GENOMICS INC-CLASS A,TXG,88025U109,16965.0,1573381.00
2/16/2021,REGENERON PHARMACEUTICALS,REGN,75886F107,6279.0,581911.00
2/16/2021,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,32838.0,3046092.00
2/16/2021,PACCAR INC,PCAR,693718108,30381.0,2816717.00
2/16/2021,SYNOPSYS INC,SNPS,871607107,10140.0,940322.00
2/16/2021,TERADYNE INC,TER,880770102,11700.0,1084152.00
2/16/2021,SNAP INC - A,SNAP,83304A106,24765.0,2296806.00
2/16/2021,PINTEREST INC- CLASS A,PINS,72352L106,17277.0,1603080.00
2/16/2021,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,19539.0,1811792.00
2/16/2021,FATE THERAPEUTICS INC,FATE,31189P102,37242.0,1041823.00
2/16/2021,BEAM THERAPEUTICS INC,BEAM,07373V105,54767.0,398235.00
