date,company,ticker,cusip,change,new_shares
3/1/2021,PURE STORAGE INC - CLASS A,PSTG,74624M102,10446.0,20365739.00
3/1/2021,PROTO LABS INC,PRLB,743713109,888.0,2970291.00
3/1/2021,PAGERDUTY INC,PD,69553P100,4108.0,7214454.00
3/1/2021,2U INC,TWOU,90214J101,7733.0,7694663.00
3/1/2021,LENDINGTREE INC,TREE UW,52603B107,680.0,1169465.00
3/1/2021,VERACYTE INC,VCYT,92337F107,3154.0,4624697.00
3/1/2021,MATERIALISE NV-ADR,MTLS,57667T100,7020.0,5509499.00
3/1/2021,STRATASYS LTD,SSYS,M85548101,5067.0,6185027.00
3/1/2021,HUYA INC-ADR,HUYA,44852D108,8604.0,6571487.00
3/1/2021,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,21515749.890000015,50047660.12
3/1/2021,ORGANOVO HOLDINGS INC,ONVO ,68620A203,678.0,126936.00
3/1/2021,EXONE CO/THE,XONE,302104104,3423.0,957514.00
3/1/2021,FLIR SYSTEMS INC,FLIR,302445101,150790.0,361684.00
3/1/2021,FACEBOOK INC-CLASS A,FB,30303M102,89839.0,566926.00
3/1/2021,LENDINGCLUB CORP,LC,52603A208,8824.0,4419664.00
3/1/2021,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,106642.0,10582998.00
3/1/2021,BRISTOL-MYERS SQUIBB CO,BMY,110122108,75565.0,2627115.00
3/1/2021,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,8567.0,3548780.00
