date,company,ticker,cusip,change,new_shares
3/2/2021,SQUARE INC - A,SQ,852234103,5890.0,1883833.00
3/2/2021,PAYPAL HOLDINGS INC,PYPL,70450Y103,2925.0,935496.00
3/2/2021,ZILLOW GROUP INC - C,Z,98954M200,4190.0,1340402.00
3/2/2021,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,4125.0,1319571.00
3/2/2021,PINTEREST INC- CLASS A,PINS,72352L106,6670.0,2132383.00
3/2/2021,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,5940.0,1899521.00
3/2/2021,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,4635.0,1481477.00
3/2/2021,SHOPIFY INC - CLASS A,SHOP,82509L107,390.0,124008.00
3/2/2021,SEA LTD-ADR,SE,81141R100,1960.0,627486.00
3/2/2021,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,13705.0,4383529.00
3/2/2021,ADYEN NV,ADYEN,BZ1HM42,185.0,58527.00
3/2/2021,YEAHKA LTD,9923,BL58D39,36000.0,11702000.00
3/2/2021,MERCADOLIBRE INC,MELI,58733R102,250.0,79728.00
3/2/2021,SNAP INC - A,SNAP,83304A106,5960.0,1906179.00
3/2/2021,FACEBOOK INC-CLASS A,FB,30303M102,1445.0,462494.00
3/2/2021,TWILIO INC - A,TWLO,90138F102,935.0,298413.00
3/2/2021,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,1575.0,502968.00
3/2/2021,MEITUAN-CLASS B,3690,BGJW376,7000.0,2321382.00
3/2/2021,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,49000.0,15647245.00
3/2/2021,DOCUSIGN INC,DOCU,256163106,1265.0,404283.00
3/2/2021,Z HOLDINGS CORP,4689,6084848,45500.0,14568630.00
3/2/2021,APPLE INC,AAPL,037833100,2135.0,682014.00
3/2/2021,WORKDAY INC-CLASS A,WDAY,98138H101,1035.0,330380.00
3/2/2021,INTUIT INC,INTU,461202103,630.0,201858.00
3/2/2021,AMAZON.COM INC,AMZN,023135106,75.0,24890.00
3/2/2021,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,4250.0,1359630.00
3/2/2021,JD.COM INC-ADR,JD,47215P106,2130.0,680605.00
3/2/2021,TELADOC HEALTH INC,TDOC,87918A105,895.0,286159.00
3/2/2021,KE HOLDINGS INC,BEKE,482497104,2680.0,857229.00
3/2/2021,DISCOVERY LTD,DSY,6177878,17315.0,5534480.00
3/2/2021,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,1250.0,399345.00
3/2/2021,BASE INC,4477,BKRQ8Q2,1500.0,461200.00
3/2/2021,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,1295.0,413278.00
3/2/2021,SCHWAB (CHARLES) CORP,SCHW,808513105,2250.0,719537.00
3/2/2021,HDFC BANK LTD-ADR,HDB,40415F101,1730.0,552391.00
3/2/2021,PING AN HEALTHCARE AND TECHN,1833,BDRYVB3,9500.0,3047500.00
3/2/2021,PINDUODUO INC-ADR,PDD,722304102,775.0,247515.00
3/2/2021,NVIDIA CORP,NVDA,67066G104,250.0,80000.00
3/2/2021,DRAFTKINGS INC - CL A,DKNG,26142R104,1715.0,548003.00
3/2/2021,BILL.COM HOLDINGS INC,BILL,090043100,440.0,140963.00
3/2/2021,MARKETAXESS HOLDINGS INC,MKTX,57060D108,105.0,33519.00
3/2/2021,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,1000.0,263639.00
3/2/2021,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,7941.0,91218.00
3/2/2021,SPLUNK INC,SPLK,848637104,75.0,23775.00
3/2/2021,VERISK ANALYTICS INC,VRSK,92345Y106,60.0,18591.00
