date,company,ticker,cusip,change,new_shares
3/2/2021,TESLA INC,TSLA,88160R101,21362.0,3578428.00
3/2/2021,SQUARE INC - A,SQ,852234103,35552.0,5955071.00
3/2/2021,ROKU INC,ROKU,77543R102,20086.0,3363235.00
3/2/2021,TELADOC HEALTH INC,TDOC,87918A105,34584.0,5790780.00
3/2/2021,BAIDU INC - SPON ADR,BIDU,056752108,19382.0,3247025.00
3/2/2021,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,16984.0,2842863.00
3/2/2021,ZILLOW GROUP INC - C,Z,98954M200,30492.0,5106260.00
3/2/2021,SHOPIFY INC - CLASS A,SHOP,82509L107,3498.0,587677.00
3/2/2021,PAYPAL HOLDINGS INC,PYPL,70450Y103,14894.0,2493717.00
3/2/2021,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,264113.0,1677542.00
3/2/2021,EXACT SCIENCES CORP,EXAS,30063P105,217548.0,4565163.00
3/2/2021,TWILIO INC - A,TWLO,90138F102,8294.0,1390212.00
3/2/2021,DOCUSIGN INC,DOCU,256163106,12606.0,2110260.00
3/2/2021,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,32032.0,5362535.00
3/2/2021,UNITY SOFTWARE INC,U,91332U101,26312.0,4405313.00
3/2/2021,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,66836.0,11193396.00
3/2/2021,KE HOLDINGS INC,BEKE,482497104,36036.0,6033816.00
3/2/2021,10X GENOMICS INC-CLASS A,TXG,88025U109,11682.0,1957153.00
3/2/2021,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,28754.0,4816022.00
3/2/2021,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,18744.0,3138993.00
3/2/2021,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,43692.0,7316461.00
3/2/2021,SEA LTD-ADR,SE,81141R100,6820.0,1142341.00
3/2/2021,PACCAR INC,PCAR,693718108,17138.0,2868134.00
3/2/2021,TWITTER INC,TWTR,90184L102,21230.0,3554552.00
3/2/2021,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,16720.0,2798149.00
3/2/2021,SYNOPSYS INC,SNPS,871607107,5434.0,907801.00
3/2/2021,REGENERON PHARMACEUTICALS,REGN,75886F107,2882.0,480307.00
3/2/2021,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,47036.0,7875523.00
3/2/2021,TERADYNE INC,TER,880770102,6600.0,1103964.00
3/2/2021,BEAM THERAPEUTICS INC,BEAM,07373V105,89231.0,1516531.00
3/2/2021,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,11022.0,1844869.00
3/2/2021,FATE THERAPEUTICS INC,FATE,31189P102,8162.0,1367184.00
3/2/2021,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,6028.0,1008874.00
3/2/2021,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,24182069.580000006,74229729.70
3/2/2021,BERKELEY LIGHTS INC,BLI,084310101,154985.0,257848.00
